0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:52:00 +0900] "GET /theater/login_logout/registration.jsp HTTP/1.1" 200 3038
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:52:00 +0900] "GET /theater/login_logout/login.jsp HTTP/1.1" 200 1405
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:52:02 +0900] "GET /theater/login_logout/registration.jsp HTTP/1.1" 200 3038
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:52:02 +0900] "GET /theater/category/about.jsp HTTP/1.1" 200 238
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:52:03 +0900] "GET /theater/category/production.jsp HTTP/1.1" 200 243
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:52:03 +0900] "GET /theater/category/faq.jsp HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:52:04 +0900] "GET /theater/category/contact.jsp HTTP/1.1" 200 240
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:52:05 +0900] "GET /theater/category/about.jsp HTTP/1.1" 200 238
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:52:06 +0900] "GET /theater/category/about.jsp HTTP/1.1" 200 238
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:52:07 +0900] "GET /theater/login_logout/login.jsp HTTP/1.1" 200 1405
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:53:37 +0900] "GET /theater/login_logout/login.jsp HTTP/1.1" 200 1405
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:53:37 +0900] "GET /theater/login_logout/registration.jsp HTTP/1.1" 200 3038
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:53:38 +0900] "GET /theater/category/production.jsp HTTP/1.1" 200 243
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:53:39 +0900] "GET /theater/category/about.jsp HTTP/1.1" 200 238
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:53:40 +0900] "GET /theater/category/production.jsp HTTP/1.1" 200 243
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:57:58 +0900] "GET /theater/category/list_user.jsp HTTP/1.1" 200 295
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:57:58 +0900] "GET /theater/image/home.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:02 +0900] "GET /theater/login_logout/login.jsp HTTP/1.1" 200 1405
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:04 +0900] "GET /theater/login_logout/registration.jsp HTTP/1.1" 200 3038
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:05 +0900] "GET /theater/login_logout/login.jsp HTTP/1.1" 200 1405
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:06 +0900] "GET /theater/category/list_user.jsp HTTP/1.1" 200 295
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:16 +0900] "GET /theater/login_logout/login.jsp HTTP/1.1" 200 1405
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:19 +0900] "GET /theater/login_logout/registration.jsp HTTP/1.1" 200 3038
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:20 +0900] "GET /theater/login_logout/login.jsp HTTP/1.1" 200 1405
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:22 +0900] "GET /theater/category/about.jsp HTTP/1.1" 200 238
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:23 +0900] "GET /theater/home.jsp HTTP/1.1" 200 1647
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:23 +0900] "GET /theater/image/feedbapLogo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:23 +0900] "GET /theater/category/list_user.jsp HTTP/1.1" 200 295
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:24 +0900] "GET /theater/login_logout/login.jsp HTTP/1.1" 200 1405
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:28 +0900] "GET /theater/category/about.jsp HTTP/1.1" 200 238
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:30 +0900] "GET /theater/category/production.jsp HTTP/1.1" 200 243
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:31 +0900] "GET /theater/category/faq.jsp HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:31 +0900] "GET /theater/category/contact.jsp HTTP/1.1" 200 240
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:33 +0900] "GET /theater/category/faq.jsp HTTP/1.1" 200 236
0:0:0:0:0:0:0:1 - - [05/Jun/2018:21:58:34 +0900] "GET /theater/category/production.jsp HTTP/1.1" 200 243
